0.5714285714285714,0.0,0.0,0.007722007722007722,0.10424710424710425,0.007722007722007722,0.0,0.0,0.007722007722007722,0.3667953667953668,0.15444015444015444,0.019305019305019305,0.023166023166023165,0.42105263157894735,0.05263157894736842,0.15,0.011583011583011582,NA
0.23408938654416692,0.021915972820365587,0.018757775863719017,0.03301751363766867,0.1424059718633362,9.570293808019906e-05,0.0,0.007273423294095129,0.04785146904009953,0.23284524834912432,0.16212077710785722,0.07608383577375825,0.059910039238204614,0.6962597616111796,0.32675709001233044,0.3695395513577332,0.01435544071202986,NA
0.7592592592592593,0.0,0.018518518518518517,0.046296296296296294,0.07407407407407407,0.0,0.0,0.0,0.037037037037037035,0.2962962962962963,0.12037037037037036,0.10185185185185185,0.027777777777777776,0.40625,0.34375,0.23076923076923078,0.018518518518518517,IP
0.3210315695864829,0.014673188083592708,0.01600711427301023,0.023566029346376166,0.11605157847932414,0.0026678523788350376,0.0,0.0035571365051133837,0.03468208092485549,0.22409959982214317,0.16007114273010226,0.06669630947087594,0.053357047576700754,0.7142857142857143,0.2976190476190476,0.3333333333333333,0.022232103156958647,SP
0.32620011567379986,0.0728744939271255,0.07229612492770388,0.013880855986119144,0.02891844997108155,0.0,0.0,0.009253903990746095,0.09196067090803933,0.20300751879699247,0.2070561017929439,0.04048582995951417,0.06072874493927125,1.01994301994302,0.19943019943019943,0.29329608938547486,0.014459224985540775,LY
0.4245562130177515,0.0029585798816568047,0.04881656804733728,0.005917159763313609,0.09763313609467456,0.0,0.0,0.0014792899408284023,0.05029585798816568,0.2781065088757396,0.13609467455621302,0.08431952662721894,0.0650887573964497,0.48936170212765956,0.30319148936170215,0.4782608695652174,0.014792899408284023,IP
0.43435448577680524,0.012035010940919038,0.005470459518599562,0.015317286652078774,0.15645514223194748,0.005470459518599562,0.0,0.002188183807439825,0.02188183807439825,0.25601750547045954,0.11706783369803063,0.08424507658643327,0.04923413566739606,0.45726495726495725,0.32905982905982906,0.4205607476635514,0.00437636761487965,IP
0.3718220338983051,0.018008474576271187,0.01059322033898305,0.021716101694915255,0.11016949152542373,0.001059322033898305,0.0,0.003707627118644068,0.036016949152542374,0.2510593220338983,0.1583686440677966,0.05614406779661017,0.04978813559322034,0.630801687763713,0.22362869198312235,0.31438127090301005,0.0211864406779661,NA
0.3235294117647059,0.004201680672268907,0.02100840336134454,0.12605042016806722,0.08403361344537816,0.0,0.0,0.0,0.13445378151260504,0.15546218487394958,0.1722689075630252,0.07983193277310924,0.008403361344537815,1.1081081081081081,0.5135135135135135,0.04878048780487805,0.0,LY
0.45665961945031713,0.010570824524312896,0.0,0.019027484143763214,0.10570824524312897,0.0021141649048625794,0.0,0.006342494714587738,0.016913319238900635,0.23044397463002114,0.14799154334038056,0.080338266384778,0.046511627906976744,0.6422018348623854,0.3486238532110092,0.3142857142857143,0.010570824524312896,OP
